image,true_label,pred_label,confidence,correct
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00771.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00772.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00773.png,NORMAL,NORMAL,0.9999,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00774.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00775.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00776.png,NORMAL,NORMAL,0.9999,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00777.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00778.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00779.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00780.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00781.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00782.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00783.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00784.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00785.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00786.png,NORMAL,NORMAL,0.9999,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00787.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00788.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00789.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00790.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00791.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00792.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00793.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00794.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00795.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00796.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00797.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00798.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00799.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00800.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00801.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00802.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00803.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00804.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00805.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00806.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00807.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00808.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00809.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00810.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00811.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00812.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00813.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00814.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00815.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00816.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00817.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00818.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00819.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00820.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00821.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00822.png,NORMAL,NORMAL,0.9999,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00823.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00824.png,NORMAL,NORMAL,0.9999,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00825.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00826.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00827.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00828.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00829.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00830.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00831.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00832.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00833.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00834.png,NORMAL,NORMAL,0.9999,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00835.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00836.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00837.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00838.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00839.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00840.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00841.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00842.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00843.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00844.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00845.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00846.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00847.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00848.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00849.png,NORMAL,NORMAL,0.9826,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00850.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00851.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00852.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00853.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00854.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00855.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00856.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00857.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00858.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00859.png,NORMAL,NORMAL,0.9999,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00860.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00861.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00862.png,NORMAL,NORMAL,0.9512,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00863.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00864.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00865.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00866.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00867.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00868.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00869.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00870.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00871.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00872.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00873.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00874.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00875.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00876.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00877.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00878.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00879.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00880.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00881.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00882.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00883.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00884.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00885.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00886.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00887.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00888.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00889.png,NORMAL,NORMAL,0.9971,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00890.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00891.png,NORMAL,NORMAL,0.9713,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00892.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00893.png,NORMAL,NORMAL,0.9994,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00894.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00895.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00896.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00897.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00898.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00899.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00900.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00901.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00902.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00903.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00904.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00905.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00906.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00907.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00908.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00909.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00910.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00911.png,NORMAL,NORMAL,0.9999,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00912.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00913.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00914.png,NORMAL,NORMAL,0.9999,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00915.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00916.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00917.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00918.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00919.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00920.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00921.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00922.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00923.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00924.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00925.png,NORMAL,NORMAL,0.9999,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00926.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00927.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00928.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00929.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00930.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00931.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00932.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00933.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00934.png,NORMAL,NORMAL,0.9971,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00935.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00936.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00937.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00938.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00939.png,NORMAL,NORMAL,0.9999,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00940.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00941.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00942.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00943.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00944.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00945.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00946.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00947.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00948.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00949.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00950.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00951.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00952.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00953.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00954.png,NORMAL,NORMAL,0.9999,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00955.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00956.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00957.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00958.png,NORMAL,NORMAL,0.6313,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00959.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00960.png,NORMAL,NORMAL,0.9999,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00961.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00962.png,NORMAL,NORMAL,0.9998,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00963.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00964.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00965.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00966.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00967.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00968.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00969.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00970.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00971.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00972.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00973.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00974.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00975.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00976.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00977.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00978.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00979.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00980.png,NORMAL,NORMAL,0.9999,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00981.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00982.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00983.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00984.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00985.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00986.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00987.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00988.png,NORMAL,NORMAL,0.9999,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00989.png,NORMAL,NORMAL,0.9999,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00990.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00991.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00992.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00993.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00994.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00995.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00996.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00997.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00998.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00999.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_01000.png,NORMAL,NORMAL,0.9763,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_01001.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_01002.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_01003.png,NORMAL,NORMAL,0.9999,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_01004.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_01005.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_01006.png,NORMAL,NORMAL,0.9993,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_01007.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_01008.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_01009.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_01010.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_01011.png,NORMAL,NORMAL,0.9999,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_01012.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_01013.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_01014.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_01015.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_01016.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_01017.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_01018.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_01019.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_01020.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_01021.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_01022.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_01023.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_01024.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_01025.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_01026.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_01027.png,NORMAL,NORMAL,0.9999,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_01028.png,NORMAL,NORMAL,1.0,True
