reason,recommended_remove,keep
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00692.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04494.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04550.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04500.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04532.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04512.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04569.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04521.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00805.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04521.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04679.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04522.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00921.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04532.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00631.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04532.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00726.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04532.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04616.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04538.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00653.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04550.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00822.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04550.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04698.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04563.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00806.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04563.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00726.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04563.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04575.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04569.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00563.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04569.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00780.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04569.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04604.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04575.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04633.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04584.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00991.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04584.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_01024.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04608.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00702.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04643.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04666.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04661.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00991.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04662.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00727.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04662.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_01053.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04686.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00795.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04698.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00806.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04698.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00754.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04698.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00528.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04723.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00529.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04724.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00492.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00001.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00493.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00002.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00418.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00002.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00494.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00003.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_01961.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00003.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00495.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00004.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00419.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00004.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00496.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00005.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00420.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00005.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00497.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00006.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_01962.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00006.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00500.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00007.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00503.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00008.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_01966.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00008.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00505.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00009.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00508.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00010.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_01968.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00010.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00509.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00011.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_01969.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00011.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00510.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00012.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00190.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00013.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00511.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00013.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00779.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00013.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_01970.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00013.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00484.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00013.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00513.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00014.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00423.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00014.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00514.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00015.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_01972.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00015.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00515.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00016.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_01973.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00016.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00516.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00017.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00424.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00017.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00519.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00018.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00521.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00019.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00425.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00019.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00522.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00020.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00523.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00021.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_01975.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00021.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00524.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00022.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00426.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00022.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00525.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00023.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_01976.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00023.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00526.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00024.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_01977.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00024.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00527.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00025.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00528.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00026.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00427.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00026.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00529.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00027.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00428.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00027.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00531.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00028.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00429.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00028.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00532.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00029.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00430.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00029.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00533.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00030.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_01979.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00030.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00534.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00031.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_01980.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00031.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00535.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00032.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_01981.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00032.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00536.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00033.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_01982.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00033.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00538.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00034.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_01984.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00034.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00540.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00035.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_01985.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00035.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00541.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00036.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_01986.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00036.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00544.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00037.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00547.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00038.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_01989.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00038.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00548.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00039.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_01990.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00039.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00550.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00040.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00552.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00041.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00432.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00041.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00553.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00042.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_01992.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00042.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00554.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00043.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00433.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00043.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00556.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00044.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_01993.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00044.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00558.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00045.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00561.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00046.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00435.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00046.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00563.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00047.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00565.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00048.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_01998.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00048.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00566.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00049.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00567.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00050.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_01999.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00050.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00571.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00051.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00572.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00052.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00438.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00052.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00573.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00053.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_02000.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00053.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00577.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00054.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00579.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00055.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_02004.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00055.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00580.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00056.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_02005.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00056.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00582.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00057.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00439.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00057.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00584.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00058.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_02007.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00058.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00586.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00059.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00588.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00060.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_02010.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00060.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00589.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00061.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_02011.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00061.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00590.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00062.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_02012.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00062.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00593.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00063.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00596.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00064.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00443.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00064.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00597.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00065.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00444.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00065.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00598.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00066.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_02014.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00066.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00599.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00067.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_02015.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00067.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00600.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00068.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00445.png,G:\Ai-CDD\data\raw\dataset\train\TUBERCULOSIS\tb_00068.png
