normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00002.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00160.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00161.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00162.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00163.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00164.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00165.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00166.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00167.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00168.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00169.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00170.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00171.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00172.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00173.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00174.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00175.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00176.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00177.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00178.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00179.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00180.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00181.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00182.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00183.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00184.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00185.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00186.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00187.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00188.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00189.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00190.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00191.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00192.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00193.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00194.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00195.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00196.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00197.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00198.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00199.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00200.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00201.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00202.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00203.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00204.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00205.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00206.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00207.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00208.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00209.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00210.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00211.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00212.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00213.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00214.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00215.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00216.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00217.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00218.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00219.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00220.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00221.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00222.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00223.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00224.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00225.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00226.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00227.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00228.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00229.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00230.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00231.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00232.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00233.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00234.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00235.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00236.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00237.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00238.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00239.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00240.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00241.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00242.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00243.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00244.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00245.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00246.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00247.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00248.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00249.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00250.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00251.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00252.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00253.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00254.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00255.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00256.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00257.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00258.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00259.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00260.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00261.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00262.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00263.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00264.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00265.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00266.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00267.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00268.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00269.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00270.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00271.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00272.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00273.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00274.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00275.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00276.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00277.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00278.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00279.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00280.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00281.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00282.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00283.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00284.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00285.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00286.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00287.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00288.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00289.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00290.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00291.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00292.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00293.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00294.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00295.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00296.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00297.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00298.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00299.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00300.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00301.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00302.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00303.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00304.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00305.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00306.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00307.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00308.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00309.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00310.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00311.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00312.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00313.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00314.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00315.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00316.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00317.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00318.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00319.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00320.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00321.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00322.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00323.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00324.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00325.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00326.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00327.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00328.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00329.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00330.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00331.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00332.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00333.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00334.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00335.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00336.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00337.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00338.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00339.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00340.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00341.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00342.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00343.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00344.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00345.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00346.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00347.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00348.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00349.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00350.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00351.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00352.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00353.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00354.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00355.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00356.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00357.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00358.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00359.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00360.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00361.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00362.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00363.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00364.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00365.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00366.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00367.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00368.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00369.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00370.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00371.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00372.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00373.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00374.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00375.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00376.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00377.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00378.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00379.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00380.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00381.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00382.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00383.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00384.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00385.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00386.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00387.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00388.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00389.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00390.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00391.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00392.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00393.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00394.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00395.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00396.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00397.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00398.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00399.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00400.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00401.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00402.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00403.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00404.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00405.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00406.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00407.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00408.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00409.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00410.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00411.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00412.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00413.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00414.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00415.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00416.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00417.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00418.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00419.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00420.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00421.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00422.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00423.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00424.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00425.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00426.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00427.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00428.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00429.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00430.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00431.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00432.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00433.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00434.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00435.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00436.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00437.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00438.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00439.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00440.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00441.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00442.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00443.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00444.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00445.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00446.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00447.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00448.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00449.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00450.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00451.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00452.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00453.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00454.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00455.png
unknown | test | G:\Ai-CDD\data\raw\dataset\test\TUBERCULOSIS\tb_00456.png
