image,true,pred,confidence
tb_00411.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00412.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00413.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00414.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00415.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00416.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00417.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00418.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00419.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00420.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00421.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00422.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00423.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00424.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00425.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00426.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00427.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00428.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00429.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00430.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00431.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00432.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00433.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00434.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00435.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00436.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00437.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00438.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00439.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00440.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00441.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00442.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00443.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00444.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00445.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00446.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00447.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00448.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00449.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00450.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00451.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00452.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00453.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00454.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00455.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00456.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00457.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00458.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00459.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00460.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00461.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00462.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00463.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00464.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00465.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00466.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00467.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00468.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00469.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00470.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00471.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00472.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00473.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00474.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00475.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00476.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00477.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00478.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00479.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00480.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00481.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00482.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00483.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00484.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00485.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00486.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00487.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00488.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00489.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00490.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00491.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00492.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00493.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00494.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00495.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00496.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00497.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00498.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00499.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00500.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00501.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00502.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00503.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00504.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00505.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00506.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00507.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00508.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00509.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00510.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00511.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00512.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00513.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00514.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00515.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00516.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00517.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00518.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00519.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00520.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00521.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00522.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00523.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00524.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00525.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00526.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00527.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00528.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00529.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00530.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00531.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00532.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00533.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00534.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00535.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00536.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00537.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00538.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00539.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00540.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00541.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00542.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00543.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00544.png,TUBERCULOSIS,TUBERCULOSIS,0.7813
tb_00545.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00546.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00547.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00548.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00549.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00550.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00551.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00552.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00553.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00554.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00555.png,TUBERCULOSIS,TUBERCULOSIS,1.0
